local_name,geo_lat,geo_lng,country,province,gmt,full_text
cutral co,-38.9400146,-69.240022,Argentina,Neuqu?n,-3,cutral co - Neuqu?n - Argentina
chos malal,-37.382952,-70.2665743,Argentina,Neuqu?n,-3,chos malal - Neuqu?n - Argentina
las lajas,-38.5162678,-70.366594,Argentina,Neuqu?n,-3,las lajas - Neuqu?n - Argentina
zapala,-38.900017,-70.066664,Argentina,Neuqu?n,-3,zapala - Neuqu?n - Argentina
neuquen,-38.9500398,-68.0599906,Argentina,Neuqu?n,-3,neuquen - Neuqu?n - Argentina
25 de mayo,-37.8000325,-67.6832953,Argentina,R?o Negro,-3,25 de mayo - R?o Negro - Argentina
general roca,-39.019958,-67.6099664,Argentina,R?o Negro,-3,general roca - R?o Negro - Argentina
comallo,-41.0333235,-70.2665743,Argentina,R?o Negro,-3,comallo - R?o Negro - Argentina
ingeniero jacobacci,-41.3000256,-69.5833085,Argentina,R?o Negro,-3,ingeniero jacobacci - R?o Negro - Argentina
general conesa,-40.1000471,-64.4332869,Argentina,R?o Negro,-3,general conesa - R?o Negro - Argentina
choele choel,-39.2666096,-65.683314,Argentina,R?o Negro,-3,choele choel - R?o Negro - Argentina
san antonio oeste,-40.7328767,-64.9332823,Argentina,R?o Negro,-3,san antonio oeste - R?o Negro - Argentina
sierra colorado,-40.58286,-67.7999807,Argentina,R?o Negro,-3,sierra colorado - R?o Negro - Argentina
san carlos de bariloche,-41.1499572,-71.2999996,Argentina,R?o Negro,-3,san carlos de bariloche - R?o Negro - Argentina
yacuiba,-22.030039,-63.6999984,Argentina,Salta,-3,yacuiba - Salta - Argentina
tartagal,-22.5500073,-63.8100175,Argentina,Salta,-3,tartagal - Salta - Argentina
joaquin v. gonzalez,-25.083341,-64.1833539,Argentina,Salta,-3,joaquin v. gonzalez - Salta - Argentina
general guemes,-24.6666223,-65.0499676,Argentina,Salta,-3,general guemes - Salta - Argentina
los blancos,-23.5996073,-62.6000397,Argentina,Salta,-3,los blancos - Salta - Argentina
cafayate,-26.0829182,-65.9666042,Argentina,Salta,-3,cafayate - Salta - Argentina
cerrillos,-24.8996313,-65.4833004,Argentina,Salta,-3,cerrillos - Salta - Argentina
san antonio de los cobres,-24.1829308,-66.3500175,Argentina,Salta,-3,san antonio de los cobres - Salta - Argentina
san ramon de la nueva oran,-23.1399971,-64.3200122,Argentina,Salta,-3,san ramon de la nueva oran - Salta - Argentina
salta,-24.7833593,-65.4166378,Argentina,Salta,-3,salta - Salta - Argentina
rodeo,-30.2155859,-69.1399506,Argentina,San Juan,-3,rodeo - San Juan - Argentina
mercedes,-33.6895857,-65.4699679,Argentina,San Luis,-3,mercedes - San Luis - Argentina
28 de noviembre,-51.6500398,-72.3000161,Argentina,Santa Cruz,-3,28 de noviembre - Santa Cruz - Argentina
gobernador gregores,-48.7665982,-70.250012,Argentina,Santa Cruz,-3,gobernador gregores - Santa Cruz - Argentina
comondante luis piedrabuena,-49.9745486,-68.9034727,Argentina,Santa Cruz,-3,comondante luis piedrabuena - Santa Cruz - Argentina
puerto san julian,-49.3000024,-67.7166524,Argentina,Santa Cruz,-3,puerto san julian - Santa Cruz - Argentina
perito moreno,-46.6000121,-70.9333553,Argentina,Santa Cruz,-3,perito moreno - Santa Cruz - Argentina
el calafate,-50.3333243,-72.3000161,Argentina,Santa Cruz,-3,el calafate - Santa Cruz - Argentina
puerto deseado,-47.7500195,-65.8999674,Argentina,Santa Cruz,-3,puerto deseado - Santa Cruz - Argentina
rio gallegos,-51.6332966,-69.2165867,Argentina,Santa Cruz,-3,rio gallegos - Santa Cruz - Argentina
villa constitucion,-33.2300272,-60.350022,Argentina,Santa Fe,-3,villa constitucion - Santa Fe - Argentina
rafaela,-31.2500447,-61.4999776,Argentina,Santa Fe,-3,rafaela - Santa Fe - Argentina
sunchales,-30.9329064,-61.5666144,Argentina,Santa Fe,-3,sunchales - Santa Fe - Argentina
san justo,-30.7828897,-60.5832894,Argentina,Santa Fe,-3,san justo - Santa Fe - Argentina
vera,-29.4661743,-60.2165934,Argentina,Santa Fe,-3,vera - Santa Fe - Argentina
reconquista,-29.1395275,-59.650013,Argentina,Santa Fe,-3,reconquista - Santa Fe - Argentina
venado tuerto,-33.749582,-61.9700006,Argentina,Santa Fe,-3,venado tuerto - Santa Fe - Argentina
anatuya,-28.4661319,-62.8333071,Argentina,Santiago del Estero,-3,anatuya - Santiago del Estero - Argentina
frias,-28.6495833,-65.1499874,Argentina,Santiago del Estero,-3,frias - Santiago del Estero - Argentina
monte quemado,-25.799628,-62.8665867,Argentina,Santiago del Estero,-3,monte quemado - Santiago del Estero - Argentina
santiago del estero,-27.7833312,-64.2666563,Argentina,Santiago del Estero,-3,santiago del estero - Santiago del Estero - Argentina
ushuaia,-54.7900032,-68.3100012,Argentina,Tierra del Fuego,-3,ushuaia - Tierra del Fuego - Argentina
trancas,-26.2166568,-65.2833126,Argentina,Tucum?n,-3,trancas - Tucum?n - Argentina
"tucum?n,san miguel de tucuman",-65.2166241,678803.5,AR,NULL,0,"tucum?n,san miguel de tucuman - NULL - AR"
ashtarak,40.3016667,44.3591667,Armenia,Aragatsotn,4,ashtarak - Aragatsotn - Armenia
artashat,39.9538889,44.5505556,Armenia,Ararat,4,artashat - Ararat - Armenia
yerevan,40.18115074,44.51355139,Armenia,Erevan,4,yerevan - Erevan - Armenia
gavarr,40.3588889,45.1266667,Armenia,Gegharkunik,4,gavarr - Gegharkunik - Armenia
vanadzor,40.81276593,44.48828162,Armenia,Lori,4,vanadzor - Lori - Armenia
gyumri,40.78943402,43.84749385,Armenia,Shirak,4,gyumri - Shirak - Armenia
ijevan,40.8755556,45.1491667,Armenia,Tavush,4,ijevan - Tavush - Armenia
yeghegnadzor,39.7611111,45.3333333,Armenia,Vayots Dzor,4,yeghegnadzor - Vayots Dzor - Armenia
oranjestad,12.53038373,-70.0289919,Aruba,,0,oranjestad -  - Aruba
queanbeyan,-35.3546004,149.2113468,Australia,Australian Capital Territory,0,queanbeyan - Australian Capital Territory - Australia
canberra,-35.2830285,149.1290262,Australia,Australian Capital Territory,0,canberra - Australian Capital Territory - Australia
central coast,-33.4200414,151.3000048,Australia,New South Wales,0,central coast - New South Wales - Australia
bourke,-30.1,145.9333333,Australia,New South Wales,0,bourke - New South Wales - Australia
tweed heads,-28.1825834,153.5466377,Australia,New South Wales,0,tweed heads - New South Wales - Australia
ivanhoe,-32.8996081,144.3000187,Australia,New South Wales,0,ivanhoe - New South Wales - Australia
wilcannia,-31.5662011,143.3833304,Australia,New South Wales,0,wilcannia - New South Wales - Australia
merimbula,-36.8996223,149.9000386,Australia,New South Wales,0,merimbula - New South Wales - Australia
echuca,-36.1295918,144.750017,Australia,New South Wales,0,echuca - New South Wales - Australia
deniliquin,-35.5295768,144.9500048,Australia,New South Wales,0,deniliquin - New South Wales - Australia
nowra,-34.8828462,150.6000476,Australia,New South Wales,0,nowra - New South Wales - Australia
ulladulla,-35.3495361,150.4700297,Australia,New South Wales,0,ulladulla - New South Wales - Australia
batemans bay,-35.6896187,150.2073067,Australia,New South Wales,0,batemans bay - New South Wales - Australia
cooma,-36.2395593,149.1200345,Australia,New South Wales,0,cooma - New South Wales - Australia
tumut,-35.3095902,148.2200378,Australia,New South Wales,0,tumut - New South Wales - Australia
leeton,-34.544934,146.3973067,Australia,New South Wales,0,leeton - New South Wales - Australia
young,-34.3095995,148.2900077,Australia,New South Wales,0,young - New South Wales - Australia
cowra,-33.8296288,148.6800097,Australia,New South Wales,0,cowra - New South Wales - Australia
forbes,-33.389604,148.0199983,Australia,New South Wales,0,forbes - New South Wales - Australia
goulburn,-34.7495727,149.7101794,Australia,New South Wales,0,goulburn - New South Wales - Australia
kiama,-34.7095751,150.8400329,Australia,New South Wales,0,kiama - New South Wales - Australia
katoomba,-33.706949,150.320013,Australia,New South Wales,0,katoomba - New South Wales - Australia
lithgow,-33.4961091,150.152788,Australia,New South Wales,0,lithgow - New South Wales - Australia
parkes,-33.1295682,148.170015,Australia,New South Wales,0,parkes - New South Wales - Australia
maitland,-32.7209627,151.555028,Australia,New South Wales,0,maitland - New South Wales - Australia
singleton,-32.569499,151.1600134,Australia,New South Wales,0,singleton - New South Wales - Australia
mudgee,-32.5896012,149.5801098,Australia,New South Wales,0,mudgee - New South Wales - Australia
muswellbrook,-32.269569,150.890004,Australia,New South Wales,0,muswellbrook - New South Wales - Australia
taree,-31.8976021,152.4618461,Australia,New South Wales,0,taree - New South Wales - Australia
kempsey,-31.0873673,152.8220308,Australia,New South Wales,0,kempsey - New South Wales - Australia
gunnedah,-30.9870117,150.2622904,Australia,New South Wales,0,gunnedah - New South Wales - Australia
coffs harbour,-30.3070532,153.1122973,Australia,New South Wales,0,coffs harbour - New South Wales - Australia
narrabri,-30.3319095,149.7874357,Australia,New South Wales,0,narrabri - New South Wales - Australia
inverell,-29.7667761,151.1125744,Australia,New South Wales,0,inverell - New South Wales - Australia
yamba,-29.4229913,153.353312,Australia,New South Wales,0,yamba - New South Wales - Australia
ballina,-28.8613533,153.5679801,Australia,New South Wales,0,ballina - New South Wales - Australia
wagga wagga,-35.1221598,147.3399882,Australia,New South Wales,0,wagga wagga - New South Wales - Australia
scone,-32.0796065,150.8501098,Australia,New South Wales,0,scone - New South Wales - Australia
byron bay,-28.6565079,153.6128869,Australia,New South Wales,0,byron bay - New South Wales - Australia
albury,-36.0600353,146.9200138,Australia,New South Wales,0,albury - New South Wales - Australia
forster-tuncurry,-32.1931396,152.5266483,Australia,New South Wales,0,forster-tuncurry - New South Wales - Australia
port macquarie,-31.4450199,152.9186657,Australia,New South Wales,0,port macquarie - New South Wales - Australia
tamworth,-31.1026118,150.9171342,Australia,New South Wales,0,tamworth - New South Wales - Australia
grafton,-29.711999,152.9376827,Australia,New South Wales,0,grafton - New South Wales - Australia
moree,-29.469895,149.8300687,Australia,New South Wales,0,moree - New South Wales - Australia
goondiwindi,-28.5548087,150.325284,Australia,New South Wales,0,goondiwindi - New South Wales - Australia
lismore,-28.8166532,153.2931132,Australia,New South Wales,0,lismore - New South Wales - Australia
wollongong,-34.4153812,150.890004,Australia,New South Wales,0,wollongong - New South Wales - Australia
griffith,-34.2900142,146.0400158,Australia,New South Wales,0,griffith - New South Wales - Australia
orange,-33.2799983,149.0999841,Australia,New South Wales,0,orange - New South Wales - Australia
dubbo,-32.2599572,148.5973274,Australia,New South Wales,0,dubbo - New South Wales - Australia
armidale,-30.5123119,151.667476,Australia,New South Wales,0,armidale - New South Wales - Australia
broken hill,-31.9499503,141.4331136,Australia,New South Wales,0,broken hill - New South Wales - Australia
pine creek,-13.8161734,131.816698,Australia,Northern Territory,0,pine creek - Northern Territory - Australia
adelaide river,-13.2495414,131.0999975,Australia,Northern Territory,0,adelaide river - Northern Territory - Australia
mcminns lagoon,-12.5328926,131.0500264,Australia,Northern Territory,0,mcminns lagoon - Northern Territory - Australia
newcastle waters,-17.5527929,133.4672432,Australia,Northern Territory,0,newcastle waters - Northern Territory - Australia
kaltukatjara,-25.7884142,128.9973352,Australia,Northern Territory,0,kaltukatjara - Northern Territory - Australia
tennant creek,-19.6500292,134.200015,Australia,Northern Territory,0,tennant creek - Northern Territory - Australia
yulara,-25.2405407,130.9888932,Australia,Northern Territory,0,yulara - Northern Territory - Australia
erldunda,-25.233306,133.1999727,Australia,Northern Territory,0,erldunda - Northern Territory - Australia
katherine,-14.4666247,132.266593,Australia,Northern Territory,0,katherine - Northern Territory - Australia
darwin,-12.4253539,130.8500386,Australia,Northern Territory,0,darwin - Northern Territory - Australia
alice springs,-23.7009964,133.8800345,Australia,Northern Territory,0,alice springs - Northern Territory - Australia
sunshine coast,-26.6799877,153.0500272,Australia,Queensland,0,sunshine coast - Queensland - Australia
proserpine,-20.4162357,148.5834781,Australia,Queensland,0,proserpine - Queensland - Australia
theodore,-24.949499,150.0833349,Australia,Queensland,0,theodore - Queensland - Australia
eidsvold,-25.3662178,151.1333483,Australia,Queensland,0,eidsvold - Queensland - Australia
barcaldine,-23.5661726,145.2833695,Australia,Queensland,0,barcaldine - Queensland - Australia
winton,-22.3996288,143.0332743,Australia,Queensland,0,winton - Queensland - Australia
longreach,-23.4495906,144.2500476,Australia,Queensland,0,longreach - Queensland - Australia
caboolture,-27.0829605,152.9499816,Australia,Queensland,0,caboolture - Queensland - Australia
warwick,-28.2292472,152.0203226,Australia,Queensland,0,warwick - Queensland - Australia
kingaroy,-26.5389627,151.840592,Australia,Queensland,0,kingaroy - Queensland - Australia
dalby,-27.1938582,151.2657434,Australia,Queensland,0,dalby - Queensland - Australia
bongaree,-27.0787231,153.1508996,Australia,Queensland,0,bongaree - Queensland - Australia
gympie,-26.1885965,152.6709289,Australia,Queensland,0,gympie - Queensland - Australia
ingham,-18.6495735,146.1666231,Australia,Queensland,0,ingham - Queensland - Australia
birdsville,-25.8996219,139.3666247,Australia,Queensland,0,birdsville - Queensland - Australia
bedourie,-24.3495873,139.4666186,Australia,Queensland,0,bedourie - Queensland - Australia
boulia,-22.8995983,139.9000288,Australia,Queensland,0,boulia - Queensland - Australia
burketown,-17.7160904,139.5666125,Australia,Queensland,0,burketown - Queensland - Australia
hervey bay,-25.2887031,152.8409444,Australia,Queensland,0,hervey bay - Queensland - Australia
biloela,-24.393564,150.4960746,Australia,Queensland,0,biloela - Queensland - Australia
yeppoon,-23.1329174,150.7567305,Australia,Queensland,0,yeppoon - Queensland - Australia
emerald,-23.5122224,148.1673278,Australia,Queensland,0,emerald - Queensland - Australia
moranbah,-22.0015653,148.0380334,Australia,Queensland,0,moranbah - Queensland - Australia
charters towers,-20.0809073,146.2587105,Australia,Queensland,0,charters towers - Queensland - Australia
atherton,-17.2702778,145.469353,Australia,Queensland,0,atherton - Queensland - Australia
port douglas,-16.4845881,145.4587219,Australia,Queensland,0,port douglas - Queensland - Australia
camooweal,-19.9167313,138.1166752,Australia,Queensland,0,camooweal - Queensland - Australia
quilpie,-26.6166324,144.2500476,Australia,Queensland,0,quilpie - Queensland - Australia
charleville,-26.4000048,146.2500288,Australia,Queensland,0,charleville - Queensland - Australia
hughenden,-20.8500077,144.2000248,Australia,Queensland,0,hughenden - Queensland - Australia
caloundra,-26.8000321,153.1333296,Australia,Queensland,0,caloundra - Queensland - Australia
roma,-26.5593749,148.7907006,Australia,Queensland,0,roma - Queensland - Australia
toowoomba,-27.5645332,151.9555204,Australia,Queensland,0,toowoomba - Queensland - Australia
thargomindah,-27.9999588,143.816689,Australia,Queensland,0,thargomindah - Queensland - Australia
weipa,-12.6666312,141.8666272,Australia,Queensland,0,weipa - Queensland - Australia
karumba,-17.4833398,140.8334086,Australia,Queensland,0,karumba - Queensland - Australia
cloncurry,-20.699991,140.4999922,Australia,Queensland,0,cloncurry - Queensland - Australia
bundaberg,-24.8790641,152.3508968,Australia,Queensland,0,bundaberg - Queensland - Australia
gladstone,-23.8533386,151.2467264,Australia,Queensland,0,gladstone - Queensland - Australia
bowen,-20.0013256,148.208669,Australia,Queensland,0,bowen - Queensland - Australia
innisfail,-17.5313472,146.0386722,Australia,Queensland,0,innisfail - Queensland - Australia
mackay,-21.1438915,149.1500069,Australia,Queensland,0,mackay - Queensland - Australia
windorah,-25.4332421,142.6501969,Australia,Queensland,0,windorah - Queensland - Australia
mount isa,-20.7238655,139.490028,Australia,Queensland,0,mount isa - Queensland - Australia
rockhampton,-23.3639111,150.5200008,Australia,Queensland,0,rockhampton - Queensland - Australia
cairns,-16.8878398,145.7633309,Australia,Queensland,0,cairns - Queensland - Australia
gold coast,-28.0815042,153.4482458,Australia,Queensland,0,gold coast - Queensland - Australia
townsville,-19.2499503,146.7699971,Australia,Queensland,0,townsville - Queensland - Australia
brisbane,-27.4550309,153.0350927,Australia,Queensland,0,brisbane - Queensland - Australia
berri,-34.2829345,140.6000378,Australia,South Australia,0,berri - South Australia - Australia
wallaroo,-33.9328784,137.6332938,Australia,South Australia,0,wallaroo - South Australia - Australia
clare,-33.8328845,138.6000048,Australia,South Australia,0,clare - South Australia - Australia
meningie,-35.6995405,139.3333451,Australia,South Australia,0,meningie - South Australia - Australia
kingston south east,-36.8328047,139.8500577,Australia,South Australia,0,kingston south east - South Australia - Australia
bordertown,-36.3161954,140.7666426,Australia,South Australia,0,bordertown - South Australia - Australia
penola,-37.382952,140.8166654,Australia,South Australia,0,penola - South Australia - Australia
kingoonya,-30.8995751,135.2999996,Australia,South Australia,0,kingoonya - South Australia - Australia
kimba,-33.1496187,136.4333671,Australia,South Australia,0,kimba - South Australia - Australia
streaky bay,-32.8118717,134.2149296,Australia,South Australia,0,streaky bay - South Australia - Australia
cowell,-33.6828678,136.9166451,Australia,South Australia,0,cowell - South Australia - Australia
tumby bay,-34.3829284,136.0833109,Australia,South Australia,0,tumby bay - South Australia - Australia
andamooka,-30.4309732,137.1655704,Australia,South Australia,0,andamooka - South Australia - Australia
woomera,-31.1495857,136.8000114,Australia,South Australia,0,woomera - South Australia - Australia
port pirie,-33.1910632,137.9900162,Australia,South Australia,0,port pirie - South Australia - Australia
gawler,-34.6073591,138.7263537,Australia,South Australia,0,gawler - South Australia - Australia
murray bridge,-35.1296012,139.2600162,Australia,South Australia,0,murray bridge - South Australia - Australia
victor harbor,-35.5596008,138.6173164,Australia,South Australia,0,victor harbor - South Australia - Australia
ceduna,-32.0991346,133.6622674,Australia,South Australia,0,ceduna - South Australia - Australia
mount gambier,-37.8313484,140.7650406,Australia,South Australia,0,mount gambier - South Australia - Australia
port augusta,-32.4900207,137.7700297,Australia,South Australia,0,port augusta - South Australia - Australia
port lincoln,-34.7332429,135.86658,Australia,South Australia,0,port lincoln - South Australia - Australia
whyalla,-33.0250268,137.5614119,Australia,South Australia,0,whyalla - South Australia - Australia
adelaide,-34.9349877,138.6000048,Australia,South Australia,0,adelaide - South Australia - Australia
smithton,-40.8329223,145.1166613,Australia,Tasmania,0,smithton - Tasmania - Australia
bicheno,-41.8783882,148.2886124,Australia,Tasmania,0,bicheno - Tasmania - Australia
oatlands,-42.2996028,147.3666015,Australia,Tasmania,0,oatlands - Tasmania - Australia
burnie,-41.0666031,145.9166642,Australia,Tasmania,0,burnie - Tasmania - Australia
launceston,-41.4498355,147.1301818,Australia,Tasmania,0,launceston - Tasmania - Australia
devonport,-41.1926675,146.3311017,Australia,Tasmania,0,devonport - Tasmania - Australia
hobart,-42.8500085,147.2950297,Australia,Tasmania,0,hobart - Tasmania - Australia
ouyen,-35.0661942,142.3166772,Australia,Victoria,0,ouyen - Victoria - Australia
